store_name,store_code,store_category,store_address,store_phone,store_times_str,store_score_text,store_data_x,store_data_y,store_image_url,store_amenities_str,store_parking
스시이안앤 도청신시가지점,2097209094,"초밥,롤",도로명전북 전주시 완산구 마전중앙로 13 101호복사지번전북 전주시 완산구 효자동3가 1633-4복사우편번호우편번호54962복사안내 레이어 닫기,0507-1419-1573,"영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료11:30에 영업 시작11시 30분에 영업 시작_영업 종료_11:30에 영업 시작11시 30분에 영업 시작_11:30에 영업 시작_11시 30분에 영업 시작_매일11:30 - 22:0015:00 - 17:00 브레이크타임14:30, 21:30 라스트오더접기_매일11:30 - 22:0015:00 - 17:00 브레이크타임14:30, 21:30 라스트오더접기_매일11:30 - 22:0015:00 - 17:00 브레이크타임14:30, 21:30 라스트오더_매일_11:30 - 22:0015:00 - 17:00 브레이크타임14:30, 21:30 라스트오더_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260419_102%2F1776564898844MvVE3_JPEG%2F81174.jpg,생일 혜택_예약_무선 인터넷_남/녀 화장실 구분_단체 이용 가능_포장_유아의자,주차가능무료
이너프샐러드 도청 직영점,1439019759,"다이어트,샐러드",도로명전북 전주시 완산구 홍산3길 7 1F 이너프샐러드 도청점복사지번전북 전주시 완산구 효자동3가 1527-7복사우편번호우편번호54969복사안내 레이어 닫기,0507-1397-4547,"영업 전08:00에 영업 시작8시 0분에 영업 시작_영업 전08:00에 영업 시작8시 0분에 영업 시작_영업 전08:00에 영업 시작8시 0분에 영업 시작_영업 전_08:00에 영업 시작8시 0분에 영업 시작_08:00에 영업 시작_8시 0분에 영업 시작_목08:00 - 20:0014:00 - 15:00 브레이크타임_목08:00 - 20:0014:00 - 15:00 브레이크타임_목08:00 - 20:0014:00 - 15:00 브레이크타임_목_08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금08:00 - 20:0014:00 - 15:00 브레이크타임_금_08:00 - 20:0014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토08:00 - 19:3014:00 - 15:00 브레이크타임_토_08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일08:00 - 19:3014:00 - 15:00 브레이크타임_일_08:00 - 19:3014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월08:00 - 20:0014:00 - 15:00 브레이크타임_월_08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화08:00 - 20:0014:00 - 15:00 브레이크타임_화_08:00 - 20:0014:00 - 15:00 브레이크타임_수08:00 - 20:0014:00 - 15:00 브레이크타임_수08:00 - 20:0014:00 - 15:00 브레이크타임_수08:00 - 20:0014:00 - 15:00 브레이크타임_수_08:00 - 20:0014:00 - 15:00 브레이크타임_- 2026년 설 연휴 정상 운영, 당일은 도청점만 휴무접기_- 2026년 설 연휴 정상 운영, 당일은 도청점만 휴무접기_- 2026년 설 연휴 정상 운영, 당일은 도청점만 휴무_- 2026년 설 연휴 정상 운영, 당일은 도청점만 휴무_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220922_216%2F1663845036910gSv3B_JPEG%2FKakaoTalk_20220922_192700602_03.jpg,비건 메뉴_배달_포장_무선 인터넷_남/녀 화장실 구분_출입구 휠체어 이용가능,주차가능무료
효자동아귀찜본점,1531723988,"아귀찜,해물찜",도로명전북 전주시 완산구 바우배기2길 23 1층복사지번전북 전주시 완산구 효자동2가 1236-4복사우편번호우편번호54966복사안내 레이어 닫기,063-236-4642,영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전11:00에 영업 시작11시 0분에 영업 시작_영업 전_11:00에 영업 시작11시 0분에 영업 시작_11:00에 영업 시작_11시 0분에 영업 시작_매일11:00 - 21:0020:30 라스트오더접기_매일11:00 - 21:0020:30 라스트오더접기_매일11:00 - 21:0020:30 라스트오더_매일_11:00 - 21:0020:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240919_94%2F1726724623889pil7Y_JPEG%2F11.jpg,남/녀 화장실 구분_유아의자_포장_배달_단체 이용 가능_예약,주차가능무료
카츠모리조,1106670769,돈가스,도로명전북 전주시 완산구 선너머2길 26 2층복사지번전북 전주시 완산구 중화산동2가 24-15복사우편번호우편번호54986복사안내 레이어 닫기,0507-1333-6735,"영업 중14:30에 라스트오더14시 30분에 라스트오더_영업 중14:30에 라스트오더14시 30분에 라스트오더_영업 중14:30에 라스트오더14시 30분에 라스트오더_영업 중_14:30에 라스트오더14시 30분에 라스트오더_14:30에 라스트오더_14시 30분에 라스트오더_목11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_목11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_목11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_목_11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_금11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_금_11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_토11:30 - 21:0020:30 라스트오더_토11:30 - 21:0020:30 라스트오더_토11:30 - 21:0020:30 라스트오더_토_11:30 - 21:0020:30 라스트오더_일11:30 - 21:0020:30 라스트오더_일11:30 - 21:0020:30 라스트오더_일11:30 - 21:0020:30 라스트오더_일_11:30 - 21:0020:30 라스트오더_월11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_월11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_월11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_월_11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_화11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_화11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_화11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_화_11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_수11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_수11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_수11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_수_11:30 - 21:0015:00 - 17:00 브레이크타임14:30, 20:30 라스트오더_- 토요일/일요일/법정공휴일/은 브레이크 타임없이운영합니다접기_- 토요일/일요일/법정공휴일/은 브레이크 타임없이운영합니다접기_- 토요일/일요일/법정공휴일/은 브레이크 타임없이운영합니다_- 토요일/일요일/법정공휴일/은 브레이크 타임없이운영합니다_접기_접기",별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220825_50%2F1661412839994FPg79_JPEG%2FKakaoTalk_20220825_111814541.jpg,무선 인터넷,주차가능무료
생활맥주 전주객리단길점,1034080506,"맥주,호프",도로명전북 전주시 완산구 전주객사2길 28-3 생활맥주복사지번전북 전주시 완산구 고사동 459-2복사우편번호우편번호54999복사안내 레이어 닫기,0507-1405-2200,영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 02:00_목17:00 - 다음 날 02:00_목17:00 - 다음 날 02:00_목_17:00 - 다음 날 02:00_금17:00 - 다음 날 03:00_금17:00 - 다음 날 03:00_금17:00 - 다음 날 03:00_금_17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토17:00 - 다음 날 03:00_토_17:00 - 다음 날 03:00_일16:00 - 다음 날 01:00_일16:00 - 다음 날 01:00_일16:00 - 다음 날 01:00_일_16:00 - 다음 날 01:00_월17:00 - 다음 날 02:00_월17:00 - 다음 날 02:00_월17:00 - 다음 날 02:00_월_17:00 - 다음 날 02:00_화17:00 - 다음 날 02:00_화17:00 - 다음 날 02:00_화17:00 - 다음 날 02:00_화_17:00 - 다음 날 02:00_수17:00 - 다음 날 02:00접기_수17:00 - 다음 날 02:00접기_수17:00 - 다음 날 02:00_수_17:00 - 다음 날 02:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250409_288%2F1744202634328Cmojp_JPEG%2F%25B8%25C5%25C0%25E5%25B3%25BB%25BA%25CE.jpg,포장_단체 이용 가능_배달_무선 인터넷_예약_\반려동물 동반_남/녀 화장실 구분,주차가능무료
르프랭크,2045705129,"카페,디저트",도로명전북 전주시 완산구 전주객사1길 46-12 1층복사지번전북 전주시 완산구 다가동3가 44-2복사우편번호우편번호54999복사안내 레이어 닫기,0507-1360-4611,영업 중21:30에 라스트오더21시 30분에 라스트오더_영업 중21:30에 라스트오더21시 30분에 라스트오더_영업 중21:30에 라스트오더21시 30분에 라스트오더_영업 중_21:30에 라스트오더21시 30분에 라스트오더_21:30에 라스트오더_21시 30분에 라스트오더_매일10:00 - 22:0021:30 라스트오더접기_매일10:00 - 22:0021:30 라스트오더접기_매일10:00 - 22:0021:30 라스트오더_매일_10:00 - 22:0021:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260517_10%2F1779002279106TtBhT_JPEG%2FIMG_5980.jpg,대관_단체 이용 가능_포장_대기공간_예약,주차 불가
치히로,1710381899,일식당,도로명전북 전주시 완산구 전주객사3길 73-56복사지번전북 전주시 완산구 고사동 324-15복사우편번호우편번호54999복사안내 레이어 닫기,070-4300-6099,영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중_15:00에 브레이크타임15시 0분에 브레이크타임_15:00에 브레이크타임_15시 0분에 브레이크타임_매일11:00 - 22:0015:00 - 16:30 브레이크타임20:30 라스트오더접기_매일11:00 - 22:0015:00 - 16:30 브레이크타임20:30 라스트오더접기_매일11:00 - 22:0015:00 - 16:30 브레이크타임20:30 라스트오더_매일_11:00 - 22:0015:00 - 16:30 브레이크타임20:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190613_247%2F15604172750339COq8_JPEG%2F9UixlSYqh62srddrJPXL4gAB.jpeg.jpg,포장_배달_무선 인터넷_남/녀 화장실 구분_유아의자,주차 불가
누보닭갈비,1465327582,닭갈비,도로명전북 전주시 완산구 전주객사4길 74-54복사지번전북 전주시 완산구 고사동 185복사우편번호우편번호54999복사안내 레이어 닫기,0507-1379-0743,영업 중15:30에 브레이크타임15시 30분에 브레이크타임_영업 중15:30에 브레이크타임15시 30분에 브레이크타임_영업 중15:30에 브레이크타임15시 30분에 브레이크타임_영업 중_15:30에 브레이크타임15시 30분에 브레이크타임_15:30에 브레이크타임_15시 30분에 브레이크타임_목11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_목11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_목11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_목_11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_금11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_금11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_금11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_금_11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_토11:00 - 22:0021:20 라스트오더_토11:00 - 22:0021:20 라스트오더_토11:00 - 22:0021:20 라스트오더_토_11:00 - 22:0021:20 라스트오더_일11:00 - 22:0021:20 라스트오더_일11:00 - 22:0021:20 라스트오더_일11:00 - 22:0021:20 라스트오더_일_11:00 - 22:0021:20 라스트오더_월11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_월11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_월11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_월_11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_화11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_화11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_화11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_화_11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_수11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더접기_수11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더접기_수11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_수_11:00 - 22:0015:30 - 17:00 브레이크타임21:20 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_244%2F15934037158273bBAo_JPEG%2F7RgR7KFodMYVE7ipAXBjmcBV.jpg,단체 이용 가능_예약_포장_배달_무선 인터넷_남/녀 화장실 구분_유아의자,주차가능무료
파도산장,2064592564,한식,도로명전북 전주시 완산구 전라감영2길 11 1층 파도산장복사지번전북 전주시 완산구 다가동1가 46-3복사우편번호우편번호55038복사안내 레이어 닫기,0507-1408-1280,영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전17:00에 영업 시작17시 0분에 영업 시작_영업 전_17:00에 영업 시작17시 0분에 영업 시작_17:00에 영업 시작_17시 0분에 영업 시작_목17:00 - 다음 날 01:0000:00 라스트오더_목17:00 - 다음 날 01:0000:00 라스트오더_목17:00 - 다음 날 01:0000:00 라스트오더_목_17:00 - 다음 날 01:0000:00 라스트오더_금17:00 - 다음 날 02:0001:00 라스트오더_금17:00 - 다음 날 02:0001:00 라스트오더_금17:00 - 다음 날 02:0001:00 라스트오더_금_17:00 - 다음 날 02:0001:00 라스트오더_토17:00 - 다음 날 02:0001:00 라스트오더_토17:00 - 다음 날 02:0001:00 라스트오더_토17:00 - 다음 날 02:0001:00 라스트오더_토_17:00 - 다음 날 02:0001:00 라스트오더_일17:00 - 다음 날 01:0000:00 라스트오더_일17:00 - 다음 날 01:0000:00 라스트오더_일17:00 - 다음 날 01:0000:00 라스트오더_일_17:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월17:00 - 다음 날 01:0000:00 라스트오더_월_17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화17:00 - 다음 날 01:0000:00 라스트오더_화_17:00 - 다음 날 01:0000:00 라스트오더_수17:00 - 다음 날 01:0000:00 라스트오더접기_수17:00 - 다음 날 01:0000:00 라스트오더접기_수17:00 - 다음 날 01:0000:00 라스트오더_수_17:00 - 다음 날 01:0000:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251103_14%2F1762171732649Sw8uC_JPEG%2F%25B0%25A1%25B0%25D4_%25C0%25FC%25B8%25E9%25BA%25CE.jpg,콜키지 가능무료_콜키지 가능유료_생일 혜택_단체 이용 가능_포장_예약_\반려동물 동반_무선 인터넷_대기공간_좌석 휠체어 이용가능,주차가능무료
디저트39 전주 객사점,1496680906,카페,도로명전북 전주시 완산구 팔달로 201-4 하모니빌딩 1층 디저트39 전주객사점복사지번전북 전주시 완산구 고사동 25복사우편번호우편번호54999복사안내 레이어 닫기,0507-1402-3930,영업 중22:30에 라스트오더22시 30분에 라스트오더_영업 중22:30에 라스트오더22시 30분에 라스트오더_영업 중22:30에 라스트오더22시 30분에 라스트오더_영업 중_22:30에 라스트오더22시 30분에 라스트오더_22:30에 라스트오더_22시 30분에 라스트오더_목08:30 - 23:0022:30 라스트오더_목08:30 - 23:0022:30 라스트오더_목08:30 - 23:0022:30 라스트오더_목_08:30 - 23:0022:30 라스트오더_금08:30 - 24:0023:30 라스트오더_금08:30 - 24:0023:30 라스트오더_금08:30 - 24:0023:30 라스트오더_금_08:30 - 24:0023:30 라스트오더_토09:00 - 24:0023:30 라스트오더_토09:00 - 24:0023:30 라스트오더_토09:00 - 24:0023:30 라스트오더_토_09:00 - 24:0023:30 라스트오더_일09:00 - 24:0023:30 라스트오더_일09:00 - 24:0023:30 라스트오더_일09:00 - 24:0023:30 라스트오더_일_09:00 - 24:0023:30 라스트오더_월08:30 - 23:0022:30 라스트오더_월08:30 - 23:0022:30 라스트오더_월08:30 - 23:0022:30 라스트오더_월_08:30 - 23:0022:30 라스트오더_화08:30 - 23:0022:30 라스트오더_화08:30 - 23:0022:30 라스트오더_화08:30 - 23:0022:30 라스트오더_화_08:30 - 23:0022:30 라스트오더_수08:30 - 23:0022:30 라스트오더접기_수08:30 - 23:0022:30 라스트오더접기_수08:30 - 23:0022:30 라스트오더_수_08:30 - 23:0022:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251028_48%2F17616522903361XfsG_JPEG%2F518811_533856_4319.jpg,포장_무선 인터넷_남/녀 화장실 구분_단체 이용 가능_배달_\반려동물 동반_대기공간_화장실 휠체어 이용가능_좌석 휠체어 이용가능,주차가능무료
플랫메이트,2014405010,"카페,디저트",도로명전북 전주시 완산구 전라감영로 44-1복사지번전북 전주시 완산구 중앙동4가 33-3복사우편번호우편번호55043복사안내 레이어 닫기,0507-1351-4778,영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중22:00에 영업 종료22시 0분에 영업 종료_영업 중_22:00에 영업 종료22시 0분에 영업 종료_22:00에 영업 종료_22시 0분에 영업 종료_목08:00 - 22:00_목08:00 - 22:00_목08:00 - 22:00_목_08:00 - 22:00_금08:00 - 22:00_금08:00 - 22:00_금08:00 - 22:00_금_08:00 - 22:00_토08:00 - 22:00_토08:00 - 22:00_토08:00 - 22:00_토_08:00 - 22:00_일08:00 - 22:00_일08:00 - 22:00_일08:00 - 22:00_일_08:00 - 22:00_월08:00 - 22:00_월08:00 - 22:00_월08:00 - 22:00_월_08:00 - 22:00_화08:00 - 22:00_화08:00 - 22:00_화08:00 - 22:00_화_08:00 - 22:00_수정기휴무 (매주 수요일)접기_수정기휴무 (매주 수요일)접기_수정기휴무 (매주 수요일)_수_정기휴무 (매주 수요일)_정기휴무 (매주 수요일)_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260409_48%2F1775720849864QEHI4_JPEG%2FKakaoTalk_20260406_212635990.jpg,핸드드립_비건 메뉴_테이크아웃 할인_포장_무선 인터넷_남/녀 화장실 구분_단체 이용 가능_방문접수/출장_예약_대기공간,주차가능무료
오두막창 전주객사점,2096717957,"곱창,막창,양",도로명전북 전주시 완산구 전주객사2길 73-1 1층복사지번전북 전주시 완산구 다가동4가 61-1복사우편번호우편번호54999복사안내 레이어 닫기,0507-1328-6393,영업 전16:30에 영업 시작16시 30분에 영업 시작_영업 전16:30에 영업 시작16시 30분에 영업 시작_영업 전16:30에 영업 시작16시 30분에 영업 시작_영업 전_16:30에 영업 시작16시 30분에 영업 시작_16:30에 영업 시작_16시 30분에 영업 시작_매일16:30 - 다음 날 01:00접기_매일16:30 - 다음 날 01:00접기_매일16:30 - 다음 날 01:00_매일_16:30 - 다음 날 01:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260502_104%2F1777652916563keW7w_JPEG%2F11.jpg,단체 이용 가능_포장,주차 불가
세모 객리단길점,2089920251,아시아음식,도로명전북 전주시 완산구 전주객사2길 38-5 1층복사지번전북 전주시 완산구 고사동 484-2복사우편번호우편번호54999복사안내 레이어 닫기,0507-1423-4755,영업 전17:30에 영업 시작17시 30분에 영업 시작_영업 전17:30에 영업 시작17시 30분에 영업 시작_영업 전17:30에 영업 시작17시 30분에 영업 시작_영업 전_17:30에 영업 시작17시 30분에 영업 시작_17:30에 영업 시작_17시 30분에 영업 시작_목17:30 - 다음 날 01:00_목17:30 - 다음 날 01:00_목17:30 - 다음 날 01:00_목_17:30 - 다음 날 01:00_금17:30 - 다음 날 02:00_금17:30 - 다음 날 02:00_금17:30 - 다음 날 02:00_금_17:30 - 다음 날 02:00_토17:30 - 다음 날 02:00_토17:30 - 다음 날 02:00_토17:30 - 다음 날 02:00_토_17:30 - 다음 날 02:00_일17:30 - 다음 날 01:00_일17:30 - 다음 날 01:00_일17:30 - 다음 날 01:00_일_17:30 - 다음 날 01:00_월17:30 - 다음 날 01:00_월17:30 - 다음 날 01:00_월17:30 - 다음 날 01:00_월_17:30 - 다음 날 01:00_화17:30 - 다음 날 01:00_화17:30 - 다음 날 01:00_화17:30 - 다음 날 01:00_화_17:30 - 다음 날 01:00_수17:30 - 다음 날 01:00접기_수17:30 - 다음 날 01:00접기_수17:30 - 다음 날 01:00_수_17:30 - 다음 날 01:00_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251230_6%2F1767089582277Ad0n2_JPEG%2FIMG_0380.jpeg,편의시설 정보 없음,주차 불가
다가생구이 본점,1053590271,"육류,고기요리",도로명전북 전주시 완산구 전주객사2길 38-6복사지번전북 전주시 완산구 고사동 462-9복사우편번호우편번호54999복사안내 레이어 닫기,0507-1303-9892,영업 전16:00에 영업 시작16시 0분에 영업 시작_영업 전16:00에 영업 시작16시 0분에 영업 시작_영업 전16:00에 영업 시작16시 0분에 영업 시작_영업 전_16:00에 영업 시작16시 0분에 영업 시작_16:00에 영업 시작_16시 0분에 영업 시작_매일16:00 - 24:0023:00 라스트오더접기_매일16:00 - 24:0023:00 라스트오더접기_매일16:00 - 24:0023:00 라스트오더_매일_16:00 - 24:0023:00 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250728_169%2F1753692379769Lf4uP_JPEG%2FKakaoTalk_20250718_183303507_04.jpg,단체 이용 가능_예약_무선 인터넷,주차가능무료
중앙동고깃집,1146796327,한식,도로명전북 전주시 완산구 전라감영로 42-1 1층 중앙동 고깃집복사지번전북 전주시 완산구 중앙동4가 32-2복사우편번호우편번호55043복사안내 레이어 닫기,0507-1336-7602,영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중15:00에 브레이크타임15시 0분에 브레이크타임_영업 중_15:00에 브레이크타임15시 0분에 브레이크타임_15:00에 브레이크타임_15시 0분에 브레이크타임_목10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_목10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_목10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_목_10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_금10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_금10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_금10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_금_10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_토10:00 - 22:0021:30 라스트오더_토10:00 - 22:0021:30 라스트오더_토10:00 - 22:0021:30 라스트오더_토_10:00 - 22:0021:30 라스트오더_일10:00 - 21:3021:00 라스트오더_일10:00 - 21:3021:00 라스트오더_일10:00 - 21:3021:00 라스트오더_일_10:00 - 21:3021:00 라스트오더_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월정기휴무 (매주 월요일)_월_정기휴무 (매주 월요일)_정기휴무 (매주 월요일)_화10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_화10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_화10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_화_10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_수10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더접기_수10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더접기_수10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_수_10:00 - 22:0015:00 - 16:30 브레이크타임21:30 라스트오더_접기_접기,별점4.79,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_182%2F1608709636344NKJgc_JPEG%2FnoOTVcjpUVV7LegbK2MWAyvS.jpg,편의시설 정보 없음,주차가능
옐로우팜 전주객사점,2066468826,"과일,주스전문점",도로명전북 전주시 완산구 전주객사5길 13-8 1층복사지번전북 전주시 완산구 고사동 115복사우편번호우편번호54999복사안내 레이어 닫기,0507-1348-0830,영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중19:30에 라스트오더19시 30분에 라스트오더_영업 중_19:30에 라스트오더19시 30분에 라스트오더_19:30에 라스트오더_19시 30분에 라스트오더_매일10:00 - 20:0019:30 라스트오더접기_매일10:00 - 20:0019:30 라스트오더접기_매일10:00 - 20:0019:30 라스트오더_매일_10:00 - 20:0019:30 라스트오더_접기_접기,별점없음,0,0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260520_238%2F17792512757008Gs07_JPEG%2F9.jpg,비건 메뉴_유기농 메뉴_단체 이용 가능_포장_배달_무선 인터넷_남/녀 화장실 구분_유아의자,주차 불가
